article_id,title,link,sentence_id,sentence
47,Trump's envoys Witkoff and Kushner to fly to Pakistan for Iran talks,https://www.bbc.com/news/articles/cy8103xklreo,20,"On Wednesday, Iran's parliamentary speaker Mohammad Bagher Ghalibaf warned that it was ""not possible"" for the Strait of Hormuz to be opened due to ""the blatant violations of the ceasefire"" by the US and Israel."
47,Trump's envoys Witkoff and Kushner to fly to Pakistan for Iran talks,https://www.bbc.com/news/articles/cy8103xklreo,21,"He said the ""violations"" included the US naval blockade of Iranian ports, which he said amounted to taking the global economy ""hostage"", and ""warmongering"" by Israel ""on all fronts""."
47,Trump's envoys Witkoff and Kushner to fly to Pakistan for Iran talks,https://www.bbc.com/news/articles/cy8103xklreo,22,"Meanwhile, Iranian President Masoud Pezeshkian said Tehran remained open to negotiations with the US but added that ""breach of commitments, blockade and threats are main obstacles to genuine negotiations""."
47,Trump's envoys Witkoff and Kushner to fly to Pakistan for Iran talks,https://www.bbc.com/news/articles/cy8103xklreo,23,"Earlier this week, Trump announced an indefinite extension to the ceasefire with Iran, which was due to expire on Wednesday, so that negotiations could continue."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,1,The question hanging over Tehran since the opening strikes of Iran's current war with the US and Israel is simple: Who is in charge?
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,2,"Formally, the answer is clear."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,3,"Mojtaba Khamenei has assumed the role of supreme leader following the killing of his father, Ali Khamenei, on the first day of the war on 28 February."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,4,"In the Islamic Republic's system, that position is meant to be decisive."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,5,"The leader has the final word on almost anything important: war, peace, and the state's strategic direction."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,6,"But in practice, the picture is far murkier."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,7,"Donald Trump has described Iran's leadership as ""fractured"" and suggested the US is waiting for Tehran to produce a ""unified proposal""."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,8,"Unity was certainly on the minds of Iran's leaders when they distributed a message to Iranians on their mobile phones on Thursday night saying there was ""no such thing as a hardliner or moderate in Iran - there was just one nation, one course""."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,9,Mojtaba Khamenei has not been seen in public since taking power.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,10,"Beyond a handful of written statements, including one insisting the Strait of Hormuz remains closed, there is little direct evidence of his day-to-day control."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,11,Iranian officials have acknowledged that he was injured in the initial strikes but have offered few details.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,12,"The New York Times, citing Iranian sources, reported this week that he may have suffered several injuries, including to his face that have made it difficult for him to speak."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,13,That absence matters.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,14,"In Iran's political system, authority is not just institutional - it is also performative."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,15,"Khamenei's late father signalled intent through speeches, calibrated appearances, and visible arbitration between factions."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,16,That signalling function is now largely missing.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,17,The result is a vacuum of interpretation.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,18,Some argue that Mojtaba Khamenei's wartime elevation has simply not allowed him to establish authority on his own terms.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,19,Others point to reports about his injuries and question whether he is able to actively manage the system at all.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,20,"Either way, decision-making appears less centralised than before the war."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,21,"On paper, diplomacy sits with the government."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,22,"Foreign Minister Abbas Araghchi continues to represent Tehran in talks with the US, under Iranian President Masoud Pezeshkian."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,23,But neither appears to be setting strategy and their authority is further put into question by the fact that Iran's delegation is headed by Parliament Speaker  Mohammad-Bagher Ghalibaf.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,24,Araghchi's role looks operational rather than directive.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,25,His brief reversal over whether Hormuz was open or closed - first suggesting traffic had resumed and then quickly retracting that - offered a rare glimpse of how little control the diplomatic track has over military decisions.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,26,"Pezeshkian, meanwhile, has aligned himself with the broader direction of the regime without visibly shaping it."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,27,"Considered a relatively moderate figure, he has so far avoided pushing an independent line."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,28,The stalled second round of talks with the US in Islamabad reinforces the point.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,29,"Even when diplomatic channels are open, the system appears unable or unwilling to commit."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,30,Control over the Strait of Hormuz is Iran's most immediate source of leverage.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,31,"But decisions over its closure sit with the Islamic Revolutionary Guard Corps (IRGC), led by Ahmad Vahidi, rather than the diplomatic team."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,32,That places real power in the hands of actors who operate behind closed doors.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,33,"Unlike previous crises, there is no single, identifiable figure clearly owning the strategy."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,34,"Instead, a pattern emerges: actions first, messaging later, and not always consistent."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,35,"In practice, it is the IRGC's actions, whether in enforcing the closure of Hormuz or in striking targets across the Gulf, that appear to be setting the pace of the crisis."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,36,Political and diplomatic responses often follow rather than lead.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,37,This does not necessarily signal a breakdown of the administrative branches.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,38,"But it does suggest that operational autonomy of the IRGC has widened, at least temporarily, in the absence of clear political arbitration."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,39,Into this ambiguity steps Mohammad-Bagher Ghalibaf.
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,40,"A former Revolutionary Guard commander now serving as speaker of parliament, Ghalibaf has emerged as one of the most visible figures in the current moment."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,41,"He has inserted himself into negotiations, addressed the public, and at times framed the war in pragmatic rather than ideological terms."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,42,"Within parliament and across conservative networks, resistance to negotiations remains strong."
48,Who is making decisions in Iran?,https://www.bbc.com/news/articles/cm29m732vgno,43,"Hardline messaging has intensified, with state media and public campaigns increasingly framing negotiations as a sign of weakness in the face of the country's enemies."
